date,time,generation,temp,precipitation,wind_speed,wind_direction,humidity,vapor_pressure,local_pressure,sunshine,insolation,snow
2019-09-07,5,0,25.4,4.1,5.7,110,96,31.1,983.8,,,
2019-09-07,6,0,25,8.6,5.6,160,97,30.6,983.3,,,
2019-09-07,7,10.8,25.2,5.2,7.2,160,97,30.9,983.7,0,0.08,
2019-09-07,8,443.372,25.3,2.1,8.1,160,97,31.1,984,0,0.15,
2019-09-07,9,1687.062,25.5,0.8,8.7,160,96,31.3,985,0,0.32,
2019-09-07,10,3190.332,25.8,0.2,7.4,180,95,31.5,985.9,0,0.45,
2019-09-07,11,3384.723,24.9,0,6.7,180,96,30.2,988.3,0,0.56,
2019-09-07,12,4374.668,25.4,0,7.3,200,95,30.7,989.6,0,0.58,
2019-09-07,13,3028.981,25.3,0,6.6,200,94,30.2,991.3,0.1,0.69,
2019-09-07,14,7207.419,25.5,0,9.2,200,92,29.8,992.5,0,0.74,
2019-09-07,15,4521.718,24.4,0,7.3,200,96,29.3,993.9,0,0.63,
2019-09-07,16,8719.589,25.7,0,4.7,230,93,30.6,994.7,0,0.78,
2019-09-07,17,9795.779,26.2,,4.3,230,88,29.8,995.8,0.1,0.64,
2019-09-07,18,5840.383,25.3,,3.4,230,89,28.6,996.8,0.4,0.52,
2019-09-07,19,1260.805,24.8,,2.4,200,89,27.7,997.6,0,0.1,
2019-09-07,20,518.4,24.5,,2.9,200,92,28.3,998.4,,,
2019-09-07,21,292.32,23.8,,1.2,250,95,27.9,999,,,
2019-09-07,22,185.76,23.7,,1.4,250,97,28.3,999.5,,,
2019-09-07,23,144,23.3,,0,0,98,27.9,999.6,,,
2019-09-07,24,0,23.4,,0.5,200,98,28.1,999.9,,,
2019-09-08,1,0,23.1,,0.1,0,98,27.6,999.6,,,
2019-09-08,2,0,23.2,,0,0,98,27.7,999.4,,,
2019-09-08,3,0,23.2,,0,0,98,27.7,999.3,,,
2019-09-08,4,0,23,,0,0,98,27.4,999.3,,,
2019-09-08,5,0,23,,0,0,98,27.4,999.7,,,
2019-09-08,6,0,22.8,,0,0,98,27.1,1000.1,,,
2019-09-08,7,495.157,23.1,,0,0,97,27.2,1000.2,0.1,0.17,
2019-09-08,8,3456.259,23.9,,0.4,0,96,28.4,1000.4,0,0.5,
2019-09-08,9,12244.139,25.2,,0.3,0,89,28.4,1000.6,0.4,1.18,
2019-09-08,10,15006.382,26.3,,0.3,0,83,28.3,1000.7,0.3,1.47,
2019-09-08,11,15293.233,26.7,,0.4,0,83,28.9,1000.6,0,1.23,
2019-09-08,12,13213.7,26.9,,1.1,110,85,30,1000,0,1.18,
2019-09-08,13,9994.233,26.5,0,1.4,90,83,28.6,999.8,0,0.79,
2019-09-08,14,8154.382,26.3,0,1.1,230,93,31.7,999.7,0,0.52,
2019-09-08,15,7923.96,26.4,0,0.9,230,91,31.3,999.6,0,0.8,
2019-09-08,16,5420.157,25.3,0.3,1.1,250,96,30.9,999.5,0,0.54,
2019-09-08,17,4115.794,25.5,0.1,0.3,0,96,31.3,999.6,0,0.36,
2019-09-08,18,1958.219,25.2,0,0.4,0,97,30.9,999.9,0,0.19,
2019-09-08,19,1405.28,24.7,0,0,0,98,30.4,1000.3,0,0.08,
2019-09-08,20,885.9,24.7,0,0.6,160,98,30.4,1001,,,
2019-09-08,21,542.4,24.6,0,0,0,98,30.2,1001.6,,,
2019-09-08,22,274.08,24.2,0.4,0,0,99,29.8,1001.5,,,
2019-09-08,23,176.16,24.1,0.1,0,0,99,29.7,1001.5,,,
2019-09-08,24,175.92,23.5,0.5,0.1,0,99,28.6,1001.3,,,
2019-09-09,1,176.16,23.6,0.3,0.2,0,99,28.8,1001.2,,,
2019-09-09,2,124.32,23.4,0.4,0.2,0,99,28.4,1001.1,,,
2019-09-09,3,0,23.4,0.2,0.5,20,99,28.4,1001,,,
2019-09-09,4,0,23.1,0.3,1,20,99,27.9,1000.7,,,
2019-09-09,5,0,23,0.3,0.5,50,99,27.7,1001.1,,,
2019-09-09,6,0,23.1,2.5,0.8,20,99,27.9,1001.7,,,
2019-09-09,7,29.888,23,2.7,2.2,50,99,27.7,1001.8,0,0.08,
2019-09-09,8,592.724,23.1,2.7,3.4,50,99,27.9,1001.6,0,0.16,
2019-09-09,9,1745.986,23.2,2.1,3.6,50,99,28.1,1001.7,0,0.25,
2019-09-09,10,7519.925,23.9,0.2,3.5,50,99,29.3,1001.6,0,0.71,
2019-09-09,11,9304.062,24.5,0.2,3.8,50,99,30.4,1001.4,0,0.84,
2019-09-09,12,10444.515,24.7,0,4.7,50,98,30.4,1000.6,0,0.94,
2019-09-09,13,14161.469,26,0,3.6,50,97,32.4,1000.1,0,1.37,
2019-09-09,14,13101.691,26.5,0,3.2,50,96,33.2,999.8,0,1.15,
2019-09-09,15,16341.215,26.9,,3.3,50,95,33.6,999.1,0,1.12,
2019-09-09,16,11440.149,27.4,,3.8,50,91,33,998.5,0.4,1.41,
2019-09-09,17,3301.992,27.3,,2.4,70,87,31.5,998.9,0.1,0.38,
2019-09-09,18,1679.165,25.2,0,2.2,50,96,30.7,999.4,0,0.13,
2019-09-09,19,1407.996,25.1,,2.1,50,96,30.6,999.6,0,0.06,
2019-09-09,20,1216.42,24.9,0,0.6,70,97,30.4,1000.8,,,
2019-09-09,21,665.84,24.9,,0,0,97,30.4,1001.4,,,
2019-09-09,22,311.52,25,,0.8,230,97,30.6,1001.8,,,
2019-09-09,23,176.16,25.6,,2.2,180,96,31.5,1002,,,
2019-09-09,24,176.16,25.7,,2.6,180,94,30.9,1002.2,,,
2019-09-10,1,176.16,25.3,,2.4,200,95,30.6,1002.1,,,
2019-09-10,2,166.56,25.4,,2.5,180,95,30.7,1002.1,,,
2019-09-10,3,0,25.1,,2.3,160,94,29.8,1002.2,,,
2019-09-10,4,0,24.5,,0.8,180,95,29.1,1002.8,,,
2019-09-10,5,0,24.2,,1.3,180,95,28.6,1003.2,,,
2019-09-10,6,0,24.4,,1.5,160,95,28.9,1003.5,,,
2019-09-10,7,556.104,24.1,,1.4,110,95,28.4,1003.9,0.2,0.15,
2019-09-10,8,5011.8,25.3,,2.3,180,89,28.6,1004.5,0.8,0.66,
2019-09-10,9,14154.099,26.3,,3.8,180,82,27.9,1004.9,0.7,1.3,
2019-09-10,10,19094.269,27.8,,2.7,180,75,27.9,1005.2,0.7,1.73,
2019-09-10,11,22125.776,28.3,,4.2,180,71,27.2,1005.1,1,2.65,
2019-09-10,12,24461.236,29,,4.1,180,71,28.4,1004.7,0.9,2.54,
2019-09-10,13,23879.189,29.5,,3.3,200,68,27.9,1004.3,0.6,1.99,
2019-09-10,14,23996.983,29.8,,5.3,200,66,27.6,1003.9,0.7,2.32,
2019-09-10,15,23077.524,30,,3.9,200,62,26.3,1003.4,0.8,2.26,
2019-09-10,16,18832.753,29,,5,200,67,26.8,1003.4,0.9,1.78,
2019-09-10,17,12504.367,29.1,,3.9,200,66,26.4,1003.6,0.8,1.05,
2019-09-10,18,6563.288,28.1,,4.8,200,71,26.9,1003.8,0.9,0.62,
2019-09-10,19,2216.786,27.1,,2.5,180,82,29.3,1004.3,0,0.14,
2019-09-10,20,1460.1,26.4,,2.9,180,85,29.1,1004.8,,,
2019-09-10,21,1003.72,25.9,,3.2,200,88,29.3,1005.4,,,
2019-09-10,22,469.76,25.5,,2.9,180,92,29.8,1005.9,,,
2019-09-10,23,176.16,25.2,,2.3,180,94,30,1006.3,,,
2019-09-10,24,176.16,24.8,,2,200,95,29.7,1006.2,,,
2019-09-11,1,176.16,24.7,,2,200,95,29.5,1006.1,,,
2019-09-11,2,162.48,24.7,,1.5,200,95,29.5,1006,,,
2019-09-11,3,0,24.7,,1.5,180,94,29.1,1005.8,,,
2019-09-11,4,0,24.5,,0.6,230,95,29.1,1005.7,,,
2019-09-11,5,0,24.2,,1,230,96,28.9,1005.9,,,
2019-09-11,6,0,23.9,,0.8,250,96,28.4,1006.4,,,
2019-09-11,7,293.628,24,,0.9,180,97,28.8,1006.4,0,0.11,
2019-09-11,8,2398.528,24.8,,0,0,95,29.7,1006.8,0.1,0.3,
2019-09-11,9,11803.569,26.2,,0.5,200,90,30.6,1006.7,0.4,0.97,
2019-09-11,10,20274.12,27.2,,0.7,290,78,28.1,1006.5,0.9,1.89,
2019-09-11,11,22734.065,28.8,,1.3,200,73,28.8,1006.3,0.6,1.86,
2019-09-11,12,24333.012,30,,1.5,230,67,28.3,1005.6,0.7,2.44,
2019-09-11,13,22526.654,29.6,,1.6,270,71,29.3,1005.2,0.7,2.38,
2019-09-11,14,20142.556,29.7,,1.4,250,72,30,1004.6,0.1,1.43,
2019-09-11,15,20802.811,29,,1.4,270,74,29.5,1004.3,0.1,1.11,
2019-09-11,16,19722.999,29.5,,0.4,0,74,30.4,1004,0.1,0.7,
2019-09-11,17,14537.443,28.9,,0.8,340,76,30.2,1004.2,0.1,0.53,
2019-09-11,18,7650.643,28.8,,0.7,290,80,31.5,1004.3,0.3,0.38,
2019-09-11,19,3064.194,27.2,,0.8,270,86,30.9,1004.8,0,0.14,
2019-09-11,20,1863.02,26.4,,1,250,91,31.3,1005.7,,,
2019-09-11,21,963.16,25.9,,1.5,230,94,31.3,1006.1,,,
2019-09-11,22,470.24,24.6,0.3,1.4,230,97,29.8,1006.3,,,
2019-09-11,23,176.16,24.6,,2,230,97,29.8,1006.6,,,
2019-09-11,24,176.16,25.1,,1.9,200,95,30.2,1006.5,,,
2019-09-12,1,176.16,25,,2.1,180,94,29.7,1006.6,,,
2019-09-12,2,161.04,24.9,,3.4,160,89,27.9,1006.3,,,
2019-09-12,3,0,24.4,,0.4,0,91,27.7,1006.6,,,
2019-09-12,4,0,24.1,,0.9,180,90,26.9,1006.5,,,
2019-09-12,5,0,23.8,,2.4,50,89,26.1,1006.8,,,
2019-09-12,6,0,23.5,,2.4,50,89,25.6,1006.9,,,
2019-09-12,7,89.152,22.7,,2.8,50,94,25.8,1007.1,0,0.09,
2019-09-12,8,1496.988,22.8,,2.4,20,92,25.5,1007.4,0,0.21,
2019-09-12,9,2877.262,22.9,,2,20,92,25.6,1007.8,0,0.28,
2019-09-12,10,5261.56,23.4,,2.4,50,90,25.8,1008,0,0.51,
2019-09-12,11,8854.979,24,,2.9,50,87,25.8,1008.1,0,0.93,
2019-09-12,12,9173.2,23.8,0,2.4,50,90,26.4,1007.7,0,1.13,
2019-09-12,13,6768.109,22.8,0,3.1,50,95,26.3,1007.5,0,0.52,
2019-09-12,14,6655.553,23,0,3,50,94,26.3,1006.7,0,0.57,
2019-09-12,15,5090.479,22.3,,3.1,50,95,25.5,1006.3,0,0.45,
2019-09-12,16,4709.215,22.3,0,2.3,50,94,25.2,1006,0,0.52,
2019-09-12,17,2840.102,21.6,0,2.5,50,96,24.7,1006.1,0,0.2,
2019-09-12,18,2131.865,21.4,,2.5,20,96,24.4,1006.4,0,0.16,
2019-09-12,19,1264.37,20.6,,2.8,50,96,23.2,1006.7,0,0.07,
2019-09-12,20,784.32,20.4,,3.3,50,95,22.7,1007,,,
2019-09-12,21,444,20.2,,3,50,95,22.4,1007.3,,,
2019-09-12,22,237.6,20.3,,2.6,50,95,22.5,1007,,,
2019-09-12,23,176.16,20.2,,3.5,50,94,22.1,1006.6,,,
2019-09-12,24,156,20.2,,2.6,50,92,21.7,1006.5,,,
2019-09-13,1,0,20.2,,2.5,50,91,21.4,1006.3,,,
2019-09-13,2,0,20.1,,2.6,50,89,20.9,1006.1,,,
2019-09-13,3,0,20,,2.6,50,88,20.5,1005.8,,,
2019-09-13,4,0,20,,2.3,50,88,20.5,1005.6,,,
2019-09-13,5,0,20,,1.8,50,87,20.2,1005.5,,,
2019-09-13,6,0,19.8,,2.4,50,88,20.2,1005.6,,,
2019-09-13,7,502.444,19.6,,2,50,90,20.5,1005.8,0.2,0.16,
2019-09-13,8,6280.426,20.7,,1.6,50,82,20,1005.9,1,0.76,
2019-09-13,9,17097.623,22.8,,2.2,50,73,20.1,1006,1,1.52,
2019-09-13,10,26052.765,24.5,,0.7,50,64,19.6,1005.6,1,2.21,
2019-09-13,11,30027.609,25.8,,0.7,50,56,18.5,1005.1,1,2.74,
2019-09-13,12,32984.186,26.7,,1.1,70,53,18.5,1004.6,1,3.07,
2019-09-13,13,33968.345,28.5,,1.4,230,56,21.7,1003.9,1,3.21,
2019-09-13,14,30879.602,28.2,,1.4,180,52,19.9,1003.2,1,3.04,
2019-09-13,15,26804.027,28.9,,1.6,180,51,20.2,1002.8,0.5,1.77,
2019-09-13,16,14964.481,27.4,,0.8,320,57,20.8,1002.8,0.1,0.63,
2019-09-13,17,8463.186,26.9,,1.4,230,60,21.2,1003,0,0.37,
2019-09-13,18,4515.138,26.4,,2.2,160,61,20.9,1003.4,0.4,0.38,
2019-09-13,19,2579.645,25.6,,2.1,200,73,23.8,1003.8,0,0.07,
2019-09-13,20,2269.44,23.9,,0.8,250,85,25.2,1004.5,,,
2019-09-13,21,1035.6,23.5,,0.8,200,89,25.6,1004.8,,,
2019-09-13,22,480.88,22.7,,1.4,230,94,25.8,1004.8,,,
2019-09-13,23,199.6,22.1,,1.5,230,95,25.2,1004.7,,,
2019-09-13,24,176.16,21.7,,1.2,200,95,24.6,1004.6,,,
2019-09-14,1,176.16,21.8,,1.2,200,95,24.7,1004.6,,,
2019-09-14,2,163.2,21.1,,1.5,230,96,24,1004.5,,,
2019-09-14,3,0,21.1,,0,0,96,24,1004.1,,,
2019-09-14,4,0,20.7,,0.7,70,97,23.7,1003.9,,,
2019-09-14,5,0,20.3,,0,0,97,23.1,1004.1,,,
2019-09-14,6,0,20.2,,0,0,96,22.7,1004.5,,,
2019-09-14,7,417.816,20.2,,0,0,97,22.9,1004.8,0.2,0.14,
2019-09-14,8,5549.604,21.3,,0,0,93,23.5,1005,1,0.69,
2019-09-14,9,14606.933,22.6,,0.8,200,86,23.5,1005.1,1,1.4,
2019-09-14,10,21172.366,24.9,,1.5,200,77,24.1,1004.8,1,2.31,
2019-09-14,11,16214.06,24.9,,0.5,290,77,24.1,1004.4,0.1,1.42,
2019-09-14,12,24348.843,25.8,,0.8,360,71,23.5,1003.8,0.5,2.31,
2019-09-14,13,29690.077,26.8,,0.9,290,66,23.2,1003.1,0.7,2.54,
2019-09-14,14,29434.895,28.6,,1.1,20,64,25,1002.3,1,3.06,
2019-09-14,15,24735.728,28.5,,1.7,360,57,22.1,1002.1,1,2.61,
2019-09-14,16,18835.667,29.3,,2,20,61,24.7,1001.9,1,2.12,
2019-09-14,17,12999.478,28.2,,1.6,20,64,24.4,1001.9,0.4,0.97,
2019-09-14,18,7220.658,27.1,,1.1,340,67,24,1002.1,1,0.66,
2019-09-14,19,2704.061,24.8,,1.8,290,80,25,1002.5,0.1,0.1,
2019-09-14,20,2195.58,24.4,,1.1,320,83,25.3,1003.4,,,
2019-09-14,21,1046.96,24,,0.9,340,85,25.3,1003.9,,,
2019-09-14,22,480.96,23.9,,0.3,0,85,25.2,1004,,,
2019-09-14,23,197.28,23.2,,1.6,50,85,24.1,1003.7,,,
2019-09-14,24,176.16,22.9,,1.8,50,89,24.7,1003.5,,,
2019-09-15,1,180.96,22.8,,1,50,91,25.2,1002.6,,,
2019-09-15,2,160.08,22.2,,1.3,50,94,25,1002.3,,,
2019-09-15,3,0,22.1,,1.2,20,95,25.2,1002.3,,,
2019-09-15,4,0,22.1,,0.9,50,95,25.2,1002.2,,,
2019-09-15,5,0,22.3,,1,20,95,25.5,1002.4,,,
2019-09-15,6,0,21.7,,0.1,0,96,24.9,1002.7,,,
2019-09-15,7,197.36,22.3,,0.4,0,95,25.5,1003,0,0.1,
2019-09-15,8,4409.224,22.9,,0.1,0,94,26.1,1003,0.1,0.4,
2019-09-15,9,11164.993,24.8,,1.3,20,85,26.4,1002.9,1,1.41,
2019-09-15,10,13426.198,25.5,,1,70,79,25.6,1002.8,0.3,1.72,
2019-09-15,11,10947.837,25.6,,1.7,20,81,26.4,1002.6,0,1.09,
2019-09-15,12,26773.365,27.7,,1.6,50,74,27.4,1001.9,0.6,2.5,
2019-09-15,13,26730.418,28.5,,1.1,20,64,24.9,1001.1,1,3.14,
2019-09-15,14,26240.759,28.5,,1.1,270,63,24.4,1000.6,0.7,2.05,
2019-09-15,15,28241.802,28.5,,0.9,250,60,23.2,1000.2,0.6,1.85,
2019-09-15,16,21738.925,29,,0.9,360,59,23.5,999.7,0.3,0.92,
2019-09-15,17,12276.325,29.9,,2.1,250,59,24.9,999.8,0.9,1.24,
2019-09-15,18,6817.588,27.4,,1.6,290,77,28.1,1000.1,0.8,0.7,
2019-09-15,19,2752.662,25.1,,0.8,250,84,26.6,1000.7,0,0.11,
2019-09-15,20,2000.66,24.2,,0.9,250,88,26.4,1001.5,,,
2019-09-15,21,1024.24,24,,2.3,250,88,26.1,1002.3,,,
2019-09-15,22,475.92,23.2,,0.5,270,94,26.6,1002.6,,,
2019-09-15,23,176.16,23,,1.2,230,95,26.6,1002.5,,,
2019-09-15,24,175.92,22.7,,0.9,230,95,26.1,1002.2,,,
2019-09-16,1,181.92,22.4,,1.4,200,96,26,1002.1,,,
2019-09-16,2,161.04,22.1,,0.9,230,97,25.6,1001.7,,,
2019-09-16,3,0,22.3,,0.6,200,96,25.8,1001.1,,,
2019-09-16,4,0,22.2,,0.7,250,97,25.8,1001,,,
2019-09-16,5,0,21.7,,0.6,250,98,25.3,1001.1,,,
2019-09-16,6,0,21.9,,0.6,290,97,25.3,1001.4,,,
2019-09-16,7,84.38,21.9,,1.7,290,96,25.2,1002,0,0.07,
2019-09-16,8,1327.812,22.3,,0.2,0,95,25.5,1002.3,0,0.17,
2019-09-16,9,4883.615,22.9,,0.9,70,94,26.1,1002.6,0,0.33,
2019-09-16,10,10526.433,24,,0.8,50,89,26.4,1002.8,0.2,1.09,
2019-09-16,11,18908.724,25.3,,0.9,70,76,24.4,1002.1,0.6,2.1,
2019-09-16,12,23307.291,27.2,,1.3,50,66,23.7,1001.7,0.6,2.19,
2019-09-16,13,27734.918,28.1,,1.3,320,61,23.1,1001.1,1,2.84,
2019-09-16,14,27729.302,28.5,,1,50,60,23.2,1000.6,0.9,2.46,
2019-09-16,15,25099.759,28.2,,1.6,20,53,20.2,1000.1,0.7,1.89,
2019-09-16,16,20435.888,28.4,,2,50,58,22.4,999.9,0.4,1.31,
2019-09-16,17,12703.433,28,,2,20,60,22.7,1000.2,0.7,0.92,
2019-09-16,18,6540.238,26.6,,2.8,20,68,23.7,1000.8,0.2,0.35,
2019-09-16,19,2838.073,25,,1.3,20,76,24,1001.1,0.1,0.1,
2019-09-16,20,2031.98,24.8,,1.2,50,73,22.8,1002,,,
2019-09-16,21,1026.32,24.2,,2.3,50,74,22.2,1002.3,,,
2019-09-16,22,481.84,23.7,,1.9,50,79,23.1,1002.7,,,
2019-09-16,23,180.08,22.4,,1.6,50,81,21.8,1003.3,,,
2019-09-16,24,176.16,23.2,,0.8,20,73,20.6,1003.5,,,
2019-09-17,1,181.92,22,,0.8,230,90,23.7,1003.7,,,
2019-09-17,2,158.64,21.8,,0.4,0,94,24.4,1004.1,,,
2019-09-17,3,0,21.1,,0.3,0,92,22.9,1004.2,,,
2019-09-17,4,0,20.2,,0,0,94,22.1,1004.4,,,
2019-09-17,5,0,20,,0.9,50,94,21.8,1004.8,,,
2019-09-17,6,0,19.2,,1.2,20,94,20.9,1005.2,,,
2019-09-17,7,486.668,19.9,,0.8,50,81,18.8,1005.8,0.1,0.13,
2019-09-17,8,6646.339,20.8,,2.3,50,69,16.8,1006.2,1,0.78,
2019-09-17,9,17694.04,22.7,,2.4,50,50,13.7,1006.5,1,1.56,
2019-09-17,10,26859.794,24.2,,2.7,50,47,14.1,1006.7,1,2.26,
2019-09-17,11,30894.701,26.1,,1.3,50,39,13.1,1006.8,1,2.79,
2019-09-17,12,33422.554,27.5,,0.9,50,33,12,1006.2,1,3.13,
2019-09-17,13,34429.258,28.7,,1.3,50,32,12.5,1005.7,1,3.22,
2019-09-17,14,33775.986,28.8,,1.7,270,30,11.8,1005.1,1,3.09,
2019-09-17,15,31128.895,29.1,,1.5,320,33,13.2,1004.6,1,2.7,
2019-09-17,16,25404.58,29,,1.2,320,35,13.9,1004.2,1,2.1,
2019-09-17,17,16688.951,28,,2.5,320,33,12.4,1004.7,1,1.41,
2019-09-17,18,7331.143,26.8,,1.5,290,27,9.5,1005.1,1,0.66,
2019-09-17,19,2764.838,24.9,,1.7,340,39,12.2,1005.6,0.3,0.1,
2019-09-17,20,2348,23.4,,0.7,320,51,14.6,1006.2,,,
2019-09-17,21,1076.74,22.5,,0.6,70,56,15.2,1006.3,,,
2019-09-17,22,482.96,22.2,,0.6,270,60,16,1006.7,,,
2019-09-17,23,203.76,21,,0.7,160,65,16.1,1006.4,,,
2019-09-17,24,176.16,20.7,,0.5,270,70,17,1006.7,,,
2019-09-18,1,181.92,20.2,,0.6,180,68,16,1006.5,,,
2019-09-18,2,158.4,20.1,,0.4,0,75,17.6,1006.6,,,
2019-09-18,3,0,19.9,,0.1,0,79,18.3,1006.7,,,
2019-09-18,4,0,19.6,,0.7,290,80,18.2,1006.5,,,
2019-09-18,5,0,19,,0.1,0,82,17.9,1006.7,,,
2019-09-18,6,0,19.2,,0,0,81,17.9,1007.4,,,
2019-09-18,7,150.304,19.4,,0,0,80,17.9,1007.9,0,0.09,
2019-09-18,8,5665.864,20,,0.3,0,78,18.2,1007.9,0.7,0.61,
2019-09-18,9,16625.045,22.5,,0.7,340,64,17.4,1008.5,1,1.43,
2019-09-18,10,24992.912,24.6,,1.3,50,58,17.8,1008.5,1,2.1,
2019-09-18,11,30770.155,25.6,,1.8,360,49,16,1008.5,1,2.73,
2019-09-18,12,34243.734,27.3,,1.5,50,43,15.6,1008,1,3.08,
2019-09-18,13,35309.585,27.8,,2.2,320,34,12.6,1007.6,1,3.11,
2019-09-18,14,35001.13,27.8,,3.2,20,38,14.1,1007,1,3.08,
2019-09-18,15,32055.809,28,,2,20,43,16.2,1006.6,1,2.66,
2019-09-18,16,26131.382,27.3,,2.2,20,40,14.5,1006.7,1,2.13,
2019-09-18,17,17201.962,25.8,,2.4,340,49,16.2,1007,1,1.42,
2019-09-18,18,7406.011,23.5,,2.1,340,61,17.6,1007.4,1,0.65,
2019-09-18,19,2782.242,21.6,,0.9,340,51,13.1,1007.9,0.3,0.12,
2019-09-18,20,2352.36,20.4,,0.3,0,53,12.6,1008.7,,,
2019-09-18,21,1061.88,19.3,,1.8,50,58,12.9,1009.3,,,
2019-09-18,22,484.08,18.8,,1.3,70,58,12.5,1009.7,,,
2019-09-18,23,203.76,17.9,,2.3,50,56,11.4,1009.4,,,
2019-09-18,24,176.16,17.6,,1.7,50,55,11,1009.3,,,
2019-09-19,1,176.16,16.8,,2.1,50,57,10.9,1009.1,,,
2019-09-19,2,157.92,15.6,,1.7,50,61,10.7,1009.1,,,
2019-09-19,3,0,16,,2.7,50,58,10.5,1009,,,
2019-09-19,4,0,14.9,,1.6,50,65,10.9,1009.4,,,
2019-09-19,5,0,14.8,,1.6,50,71,11.9,1009.8,,,
2019-09-19,6,0,15.1,,0.7,70,69,11.8,1010.4,,,
2019-09-19,7,441.952,15,,0.5,20,74,12.5,1010.8,0,0.11,
2019-09-19,8,6459.403,16.2,,0,0,69,12.6,1010.7,1,0.73,
2019-09-19,9,17410.569,18.8,,0.6,90,55,11.9,1010.5,1,1.52,
2019-09-19,10,26800.454,21.2,,1.1,50,56,14,1010.3,1,2.22,
2019-09-19,11,30720.828,22.9,,1.2,360,55,15.3,1010,1,2.76,
2019-09-19,12,33482.635,24.4,,1.2,90,47,14.3,1009.7,1,3.1,
2019-09-19,13,33366.347,25.6,,1.5,290,43,14,1008.9,1,2.78,
2019-09-19,14,33746.53,26.4,,1.6,320,42,14.4,1008.4,1,3.04,
2019-09-19,15,29381.085,26.8,,1.3,270,42,14.8,1008.1,1,2.81,
2019-09-19,16,24227.996,26.3,,1.8,290,44,15,1007.7,0.9,1.94,
2019-09-19,17,15600.768,25.4,,1.8,340,46,14.9,1007.7,1,1.38,
2019-09-19,18,6895.792,24.2,,1.4,20,48,14.4,1007.8,1,0.63,
2019-09-19,19,2756.601,22.4,,0.5,340,56,15.1,1008.2,0.3,0.1,
2019-09-19,20,2266.6,21,,1.6,50,63,15.6,1008.2,,,
2019-09-19,21,1063.88,20.8,,1.2,50,65,15.9,1008.2,,,
2019-09-19,22,482,20.2,,1.7,20,68,16,1008.2,,,
2019-09-19,23,204,19.4,,2.7,50,71,15.9,1008.3,,,
2019-09-19,24,176.16,18.8,,1.5,70,73,15.8,1008,,,
2019-09-20,1,182.88,19.1,,0.2,0,72,15.9,1008.1,,,
2019-09-20,2,157.44,17.8,,0.2,0,85,17.3,1008,,,
2019-09-20,3,0,17.5,,0.1,0,87,17.4,1007.9,,,
2019-09-20,4,0,17.3,,0,0,86,16.9,1007.6,,,
2019-09-20,5,0,17.6,,1.4,50,83,16.6,1007.2,,,
2019-09-20,6,0,17.9,,2.2,50,80,16.3,1007.1,,,
2019-09-20,7,89.984,17.3,,0.9,70,84,16.5,1007.7,0,0.08,
2019-09-20,8,2934.755,18.2,,1.1,70,82,17,1007.4,0,0.35,
2019-09-20,9,7864.803,19.4,,2.5,50,73,16.4,1007.5,0.1,0.78,
2019-09-20,10,13796.779,20.8,,0.8,20,68,16.6,1008,0.1,1.25,
2019-09-20,11,14569.597,22,,0.8,50,65,17.2,1008,0,1.45,
2019-09-20,12,12978.029,22,,0.6,200,62,16.3,1007.4,0.1,1.27,
2019-09-20,13,20431.757,24.1,,1.1,50,56,16.7,1006.9,0.3,1.76,
2019-09-20,14,22446.571,24,,2.4,50,54,16.1,1006.3,0.5,2.16,
2019-09-20,15,19608.779,25.1,,3.2,50,49,15.6,1006.2,0.5,1.9,
2019-09-20,16,14029.729,24.4,,3.5,70,51,15.5,1006.2,0.3,1.35,
2019-09-20,17,8148.976,23.2,,3.6,50,52,14.7,1006.8,0,0.74,
2019-09-20,18,5729.44,22.6,,3.2,50,57,15.6,1007,0.5,0.51,
2019-09-20,19,2119.761,21.6,,3.2,50,63,16.2,1007.5,0,0.1,
2019-09-20,20,965.1,21.4,,2.8,50,65,16.5,1008,,,
2019-09-20,21,571.26,21,,3.8,50,67,16.6,1008.5,,,
2019-09-20,22,221.04,20.5,,2.5,50,68,16.3,1008.7,,,
2019-09-20,23,377.04,20.2,,3.8,50,69,16.3,1008.5,,,
2019-09-20,24,212.64,19.6,,1.9,50,69,15.7,1008.5,,,
2019-09-21,1,195.36,19.1,,2.7,50,72,15.9,1008.6,,,
2019-09-21,2,415.68,19.1,,2.3,50,71,15.7,1008.1,,,
2019-09-21,3,426.24,19.1,,2,50,71,15.7,1007.6,,,
2019-09-21,4,320.64,19,,2.8,50,74,16.2,1007.4,,,
2019-09-21,5,122.88,18.9,0,0.9,70,77,16.7,1007.6,,,
2019-09-21,6,1.92,18.6,0.1,0.5,20,84,17.9,1007.7,,,
2019-09-21,7,8.98,17.8,0.3,1.4,70,95,19.2,1008.4,0,0.06,
2019-09-21,8,371.784,17.8,0.5,1,50,97,19.7,1008.7,0,0.13,
2019-09-21,9,2768.118,18.8,0,2,70,95,20.5,1008.8,0,0.31,
2019-09-21,10,4304.466,19.3,0.3,2,50,97,21.7,1008.3,0,0.47,
2019-09-21,11,4571.659,18.8,0.7,1.2,50,96,20.8,1008.5,0,0.49,
2019-09-21,12,5695.762,18.4,1.3,3.1,50,97,20.5,1007.8,0,0.48,
2019-09-21,13,3022.938,17.8,1.9,2.3,50,97,19.7,1007.4,0,0.3,
2019-09-21,14,1717.8,17.2,6.4,3.7,50,97,19,1006.5,0,0.22,
2019-09-21,15,1810.728,17.3,6.4,1.3,50,98,19.2,1007.2,0,0.22,
